system;q;dm;k;clutch;seed;sdmu;df;mu;numgen;nmp;nfp;runtime;patch;imprint;l;generation;meanaf;varaf;meanam;varam;nsurvf;nsurvm;ram;file
diploid;1;0.4;0.333333;200;306707418;0.02;0.6;0.01;20000;2;3;1552758297;1000;paternal;1;20000;3.3951;0.00863765;1.55967;0.00396619;434045;433565;0.061452;./core_1499/sim_sa_sexbias_16_3_2019_174457_279090238
diploid;1;0.4;0.333333;200;553218286;0.02;0.6;0.01;20000;2;3;1552844871;1000;paternal;1;20000;3.34317;0.00931093;1.51386;0.00501947;414951;414658;0.061652;./core_1499/sim_sa_sexbias_17_3_2019_174751_552765149
diploid;1;0.4;0.333333;200;40492124;0.02;0.6;0.01;20000;2;3;1552931557;1000;paternal;1;20000;3.34169;0.00324507;1.51354;0.00334872;414574;414886;0.060892;./core_1499/sim_sa_sexbias_18_3_2019_175237_40054274
haplodiploid;1;0.45;0.333333;200;992793386;0.02;0.55;0.01;20000;2;3;1552758310;1000;offspring;0.1;20000;2.8112;0.00416001;3.05081;0.00458613;247491;246712;0.042412;./core_1500/sim_sa_sexbias_16_3_2019_174510_960212310
haplodiploid;1;0.45;0.333333;200;612796591;0.02;0.55;0.01;20000;2;3;1552817968;1000;offspring;0.1;20000;2.83341;0.00751535;3.0583;0.00179187;253142;252537;0.042384;./core_1500/sim_sa_sexbias_17_3_2019_101928_590998671
haplodiploid;1;0.45;0.333333;200;188798647;0.02;0.55;0.01;20000;2;3;1552877189;1000;offspring;0.1;20000;2.86308;0.0040714;3.06511;0.00343954;260679;260232;0.042504;./core_1500/sim_sa_sexbias_18_3_2019_024629_167203548
haplodiploid;1;0.45;0.333333;200;207563247;0.02;0.55;0.01;20000;2;3;1552758300;1000;offspring;0.1;20000;2.82195;0.00334895;3.01953;0.00460102;250097;249370;0.04244;./core_1501/sim_sa_sexbias_16_3_2019_174500_179810904
haplodiploid;1;0.45;0.333333;200;886488368;0.02;0.55;0.01;20000;2;3;1552818916;1000;offspring;0.1;20000;2.80021;0.00370661;3.05983;0.00340702;244243;243977;0.042264;./core_1501/sim_sa_sexbias_17_3_2019_103516_886109559
diploid;1;0.45;0.333333;200;917492449;0.02;0.55;0.01;20000;2;3;1552877009;1000;offspring;0.1;20000;2.86304;0.00278456;2.95769;0.0021356;260500;260076;0.042396;./core_1501/sim_sa_sexbias_18_3_2019_024329_917114205
diploid;1;0.45;0.333333;200;973664980;0.02;0.55;0.01;20000;2;3;1552758296;1000;offspring;0.1;20000;2.82528;0.00493092;2.9591;0.00400259;250205;250298;0.042544;./core_1502/sim_sa_sexbias_16_3_2019_174456_973266529
diploid;1;0.45;0.333333;200;656137421;0.02;0.55;0.01;20000;2;3;1552818845;1000;offspring;0.1;20000;2.80206;0.00295935;2.92251;0.00337531;243842;245178;0.042408;./core_1502/sim_sa_sexbias_17_3_2019_103405_655777408
diploid;1;0.45;0.333333;200;582012156;0.02;0.55;0.01;20000;2;3;1552878827;1000;offspring;0.1;20000;2.78149;0.0073593;2.95756;0.00401653;239551;239091;0.0424;./core_1502/sim_sa_sexbias_18_3_2019_031347_581645447
diploid;1;0.45;0.333333;200;280366496;0.02;0.55;0.01;20000;2;3;1552758352;1000;offspring;0.1;20000;2.85517;0.00272382;2.96675;0.00264698;257953;258630;0.042324;./core_1503/sim_sa_sexbias_16_3_2019_174552_247561455
haplodiploid;1;0.45;0.333333;200;442374104;0.02;0.55;0.01;20000;2;3;1552820598;1000;madumnal;0.1;20000;2.8619;0.00488523;3.05266;0.00264713;260157;259376;0.042428;./core_1503/sim_sa_sexbias_17_3_2019_110318_420810194
haplodiploid;1;0.45;0.333333;200;925388692;0.02;0.55;0.01;20000;2;3;1552884244;1000;madumnal;0.1;20000;2.9248;0.00420912;3.00464;0.00291603;277076;276895;0.042444;./core_1503/sim_sa_sexbias_18_3_2019_044404_905679745
haplodiploid;1;0.45;0.333333;200;908012045;0.02;0.55;0.01;20000;2;3;1552758376;1000;madumnal;0.1;20000;2.88858;0.00472201;3.03007;0.00370684;267581;268169;0.042432;./core_1504/sim_sa_sexbias_16_3_2019_174616_875242100
haplodiploid;1;0.45;0.333333;200;76010060;0.02;0.55;0.01;20000;2;3;1552820969;1000;madumnal;0.1;20000;2.88622;0.00311048;3.02283;0.00233034;266451;266498;0.042436;./core_1504/sim_sa_sexbias_17_3_2019_110929_54773341
haplodiploid;1;0.45;0.333333;200;93732686;0.02;0.55;0.01;20000;2;3;1552884046;1000;madumnal;0.1;20000;2.90025;0.00420354;3.05379;0.00361786;271738;271557;0.04232;./core_1504/sim_sa_sexbias_18_3_2019_044046_93378526
diploid;1;0.45;0.333333;200;131030204;0.02;0.55;0.01;20000;2;3;1552758411;1000;madumnal;0.1;20000;2.85731;0.00251645;3.02847;0.00277871;258245;258613;0.042408;./core_1505/sim_sa_sexbias_16_3_2019_174651_130600994
diploid;1;0.45;0.333333;200;755732140;0.02;0.55;0.01;20000;2;3;1552822811;1000;madumnal;0.1;20000;2.87303;0.00207443;3.00186;0.00232733;263638;264321;0.042372;./core_1505/sim_sa_sexbias_17_3_2019_114011_734514302
diploid;1;0.45;0.333333;200;768724273;0.02;0.55;0.01;20000;2;3;1552887887;1000;madumnal;0.1;20000;2.8958;0.00299928;3.06897;0.00263655;269234;269268;0.042428;./core_1505/sim_sa_sexbias_18_3_2019_054447_747188727
diploid;1;0.45;0.333333;200;574710607;0.02;0.55;0.01;20000;2;3;1552758477;1000;madumnal;0.1;20000;2.85525;0.00214631;3.06291;0.00325456;257561;258758;0.042628;./core_1506/sim_sa_sexbias_16_3_2019_174757_542051380
diploid;1;0.45;0.333333;200;357690688;0.02;0.55;0.01;20000;2;3;1552823915;1000;madumnal;0.1;20000;2.84238;0.00443256;3.02177;0.0025547;254342;254536;0.042404;./core_1506/sim_sa_sexbias_17_3_2019_115835_357282202
haplodiploid;1;0.45;0.333333;200;917729299;0.02;0.55;0.01;20000;2;3;1552889401;1000;padumnal;0.1;20000;2.77786;0.00366669;3.03068;0.00447434;236892;237532;0.042244;./core_1506/sim_sa_sexbias_18_3_2019_061001_896020856
haplodiploid;1;0.45;0.333333;200;246399549;0.02;0.55;0.01;20000;2;3;1552758616;1000;padumnal;0.1;20000;2.79043;0.0022068;3.03811;0.00381772;241417;240674;0.042492;./core_1507/sim_sa_sexbias_16_3_2019_175016_213622207
haplodiploid;1;0.45;0.333333;200;195373194;0.02;0.55;0.01;20000;2;3;1552816972;1000;padumnal;0.1;20000;2.81026;0.00330371;3.04834;0.00258985;246544;246042;0.042456;./core_1507/sim_sa_sexbias_17_3_2019_100252_173835909
haplodiploid;1;0.45;0.333333;200;883007170;0.02;0.55;0.01;20000;2;3;1552873956;1000;padumnal;0.1;20000;2.78938;0.00411613;3.03927;0.00343759;241075;240232;0.042296;./core_1507/sim_sa_sexbias_18_3_2019_015236_882552257
haplodiploid;1;0.45;0.333333;200;760291106;0.02;0.55;0.01;20000;2;3;1552758607;1000;padumnal;0.1;20000;2.75153;0.00323;3.03157;0.00311184;230913;230556;0.042064;./core_1508/sim_sa_sexbias_16_3_2019_175007_759866655
diploid;1;0.45;0.333333;200;734254466;0.02;0.55;0.01;20000;2;3;1552814141;1000;padumnal;0.1;20000;2.77782;0.00215659;2.89067;0.00202498;237578;237630;0.042352;./core_1508/sim_sa_sexbias_17_3_2019_091541_733911507
diploid;1;0.45;0.333333;200;571090642;0.02;0.55;0.01;20000;2;3;1552870720;1000;padumnal;0.1;20000;2.82977;0.00300785;2.87397;0.00296705;251324;251498;0.042472;./core_1508/sim_sa_sexbias_18_3_2019_005840_570698377
diploid;1;0.45;0.333333;200;330638712;0.02;0.55;0.01;20000;2;3;1552758613;1000;padumnal;0.1;20000;2.77631;0.00328299;2.86958;0.00244469;236998;237650;0.044516;./core_1509/sim_sa_sexbias_16_3_2019_175013_330252646
diploid;1;0.45;0.333333;200;385713824;0.02;0.55;0.01;20000;2;3;1552817328;1000;padumnal;0.1;20000;2.81506;0.00439896;2.92907;0.00293506;246667;246900;0.04242;./core_1509/sim_sa_sexbias_17_3_2019_100848_364299725
diploid;1;0.45;0.333333;200;463931345;0.02;0.55;0.01;20000;2;3;1552873987;1000;padumnal;0.1;20000;2.76085;0.00275077;2.89521;0.00240581;233599;233295;0.042348;./core_1509/sim_sa_sexbias_18_3_2019_015307_463491577
haplodiploid;1;0.45;0.333333;200;376056726;0.02;0.55;0.01;20000;2;3;1552758686;1000;maternal;0.1;20000;2.95847;0.00488509;3.16672;0.00831671;287159;287383;0.043388;./core_1510/sim_sa_sexbias_16_3_2019_175126_343473430
haplodiploid;1;0.45;0.333333;200;364055407;0.02;0.55;0.01;20000;2;3;1552827121;1000;maternal;0.1;20000;3.02245;0.00618368;3.25346;0.00899202;306367;305996;0.043016;./core_1510/sim_sa_sexbias_17_3_2019_125201_342347278
haplodiploid;1;0.45;0.333333;200;415066839;0.02;0.55;0.01;20000;2;3;1552894293;1000;maternal;0.1;20000;2.9496;0.00455331;3.25325;0.00604416;284635;285071;0.043264;./core_1510/sim_sa_sexbias_18_3_2019_073133_393428352
haplodiploid;1;0.45;0.333333;200;244644641;0.02;0.55;0.01;20000;2;3;1552758777;1000;maternal;0.1;20000;2.95485;0.0124474;3.1519;0.00640782;287048;286985;0.042924;./core_1511/sim_sa_sexbias_16_3_2019_175257_212261203
haplodiploid;1;0.45;0.333333;200;156853428;0.02;0.55;0.01;20000;2;3;1552825215;1000;maternal;0.1;20000;2.96094;0.00283233;3.18091;0.0044714;288906;287914;0.043344;./core_1511/sim_sa_sexbias_17_3_2019_122015_130057232
diploid;1;0.45;0.333333;200;282989736;0.02;0.55;0.01;20000;2;3;1552903508;1000;maternal;0.1;20000;2.97593;0.00781498;3.13967;0.00442862;292146;292277;0.042964;./core_1511/sim_sa_sexbias_18_3_2019_100508_281971876
diploid;1;0.45;0.333333;200;835977977;0.02;0.55;0.01;20000;2;3;1552758776;1000;maternal;0.1;20000;2.96134;0.00522306;3.24824;0.00347921;287918;288633;0.043292;./core_1512/sim_sa_sexbias_16_3_2019_175256_835602616
diploid;1;0.45;0.333333;200;662939986;0.02;0.55;0.01;20000;2;3;1552823847;1000;maternal;0.1;20000;2.90759;0.00498632;3.24506;0.00465557;271754;271618;0.042816;./core_1512/sim_sa_sexbias_17_3_2019_115727_662652953
diploid;1;0.45;0.333333;200;331536705;0.02;0.55;0.01;20000;2;3;1552886626;1000;maternal;0.1;20000;2.94937;0.00369013;3.24558;0.0113505;284819;284684;0.043032;./core_1512/sim_sa_sexbias_18_3_2019_052346_331139905
diploid;1;0.45;0.333333;200;358126015;0.02;0.55;0.01;20000;2;3;1552758873;1000;maternal;0.1;20000;2.98192;0.00274641;3.25874;0.0121222;294309;294097;0.042924;./core_1513/sim_sa_sexbias_16_3_2019_175433_357607370
haplodiploid;1;0.45;0.333333;200;254973791;0.02;0.55;0.01;20000;2;3;1552828675;1000;paternal;0.1;20000;2.78275;0.00231612;3.05812;0.0031365;239213;239639;0.042472;./core_1513/sim_sa_sexbias_17_3_2019_131755_254561941
haplodiploid;1;0.45;0.333333;200;789730664;0.02;0.55;0.01;20000;2;3;1552887282;1000;paternal;0.1;20000;2.86044;0.0025766;3.01111;0.00444086;259786;259546;0.042256;./core_1513/sim_sa_sexbias_18_3_2019_053442_768455006
haplodiploid;1;0.45;0.333333;200;755366037;0.02;0.55;0.01;20000;2;3;1552758902;1000;paternal;0.1;20000;2.79284;0.00280978;3.07984;0.00369019;240911;241058;0.04234;./core_1514/sim_sa_sexbias_16_3_2019_175502_729107361
haplodiploid;1;0.45;0.333333;200;608826135;0.02;0.55;0.01;20000;2;3;1552816243;1000;paternal;0.1;20000;2.78032;0.00357167;3.08525;0.00412123;238020;238218;0.042396;./core_1514/sim_sa_sexbias_17_3_2019_095043_608471871
haplodiploid;1;0.45;0.333333;200;623597300;0.02;0.55;0.01;20000;2;3;1552871628;1000;paternal;0.1;20000;2.79007;0.00225863;3.02433;0.00283489;240818;241162;0.042384;./core_1514/sim_sa_sexbias_18_3_2019_011348_623177299
diploid;1;0.45;0.333333;200;445784730;0.02;0.55;0.01;20000;2;3;1552758899;1000;paternal;0.1;20000;2.82481;0.00346518;2.90739;0.00428144;249487;249848;0.042436;./core_1515/sim_sa_sexbias_16_3_2019_175459_416932153
diploid;1;0.45;0.333333;200;148743663;0.02;0.55;0.01;20000;2;3;1552818767;1000;paternal;0.1;20000;2.78855;0.00396765;2.93869;0.00927264;240336;240557;0.042368;./core_1515/sim_sa_sexbias_17_3_2019_103247_120534383
diploid;1;0.45;0.333333;200;74719332;0.02;0.55;0.01;20000;2;3;1552876805;1000;paternal;0.1;20000;2.8092;0.00525677;2.89346;0.00608217;245730;245616;0.042556;./core_1515/sim_sa_sexbias_18_3_2019_024005_52989504
diploid;1;0.45;0.333333;200;480105316;0.02;0.55;0.01;20000;2;3;1552758977;1000;paternal;0.1;20000;2.79203;0.00752701;2.9265;0.00798957;241970;241917;0.0427;./core_1516/sim_sa_sexbias_16_3_2019_175617_479733030
diploid;1;0.45;0.333333;200;573082487;0.02;0.55;0.01;20000;2;3;1552818402;1000;paternal;0.1;20000;2.78942;0.0101252;2.93521;0.00179469;242189;242247;0.042532;./core_1516/sim_sa_sexbias_17_3_2019_102642_572795929
haplodiploid;1;0.45;0.333333;200;912766443;0.02;0.55;0.01;20000;2;3;1552880324;1000;offspring;0.5;20000;2.89391;0.00317736;2.72892;0.00347765;268495;268976;0.042424;./core_1516/sim_sa_sexbias_18_3_2019_033844_912312848
haplodiploid;1;0.45;0.333333;200;199831807;0.02;0.55;0.01;20000;2;3;1552759226;1000;offspring;0.5;20000;2.88134;0.00291453;2.76664;0.00268487;265844;266099;0.042476;./core_1517/sim_sa_sexbias_16_3_2019_180026_171142223
haplodiploid;1;0.45;0.333333;200;118829742;0.02;0.55;0.01;20000;2;3;1552820348;1000;offspring;0.5;20000;2.89186;0.00568962;2.74843;0.0034119;267837;269344;0.042432;./core_1517/sim_sa_sexbias_17_3_2019_105908_118537671
haplodiploid;1;0.45;0.333333;200;451674908;0.02;0.55;0.01;20000;2;3;1552881296;1000;offspring;0.5;20000;2.84839;0.00506553;2.72478;0.00402223;256408;255842;0.042476;./core_1517/sim_sa_sexbias_18_3_2019_035456_451286698
haplodiploid;1;0.45;0.333333;200;723676208;0.02;0.55;0.01;20000;2;3;1552759457;1000;offspring;0.5;20000;2.86763;0.00460707;2.72188;0.00297483;261504;262530;0.042424;./core_1518/sim_sa_sexbias_16_3_2019_180417_701996861
diploid;1;0.45;0.333333;200;264167043;0.02;0.55;0.01;20000;2;3;1552821779;1000;offspring;0.5;20000;2.85521;0.00300938;2.67507;0.00406056;257986;257781;0.042496;./core_1518/sim_sa_sexbias_17_3_2019_112259_263883506
diploid;1;0.45;0.333333;200;783519289;0.02;0.55;0.01;20000;2;3;1552885756;1000;offspring;0.5;20000;2.84372;0.0055656;2.72217;0.00602956;256582;255840;0.042572;./core_1518/sim_sa_sexbias_18_3_2019_050916_783156003
diploid;1;0.45;0.333333;200;279115989;0.02;0.55;0.01;20000;2;3;1552759601;1000;offspring;0.5;20000;2.8504;0.00329594;2.70128;0.00234191;257355;257188;0.042672;./core_1519/sim_sa_sexbias_16_3_2019_180641_250705863
diploid;1;0.45;0.333333;200;733839941;0.02;0.55;0.01;20000;2;3;1552820430;1000;offspring;0.5;20000;2.86039;0.00685806;2.68247;0.00382995;260562;259669;0.042864;./core_1519/sim_sa_sexbias_17_3_2019_110030_733481955
diploid;1;0.45;0.333333;200;405056996;0.02;0.55;0.01;20000;2;3;1552883594;1000;offspring;0.5;20000;2.8655;0.00404971;2.69936;0.00326104;260259;261968;0.042608;./core_1519/sim_sa_sexbias_18_3_2019_043314_383575162
haplodiploid;1;0.45;0.333333;200;933738994;0.02;0.55;0.01;20000;2;3;1552759630;1000;madumnal;0.5;20000;2.93986;0.00595274;2.75691;0.00261601;281366;281340;0.042568;./core_1520/sim_sa_sexbias_16_3_2019_180710_910240737
haplodiploid;1;0.45;0.333333;200;727611963;0.02;0.55;0.01;20000;2;3;1552823594;1000;madumnal;0.5;20000;2.89329;0.00335198;2.70788;0.00394723;268851;268397;0.042524;./core_1520/sim_sa_sexbias_17_3_2019_115314_727238041
haplodiploid;1;0.45;0.333333;200;928727969;0.02;0.55;0.01;20000;2;3;1552886989;1000;madumnal;0.5;20000;2.90156;0.00341138;2.74047;0.00392949;271372;270422;0.042436;./core_1520/sim_sa_sexbias_18_3_2019_052949_907187563
haplodiploid;1;0.45;0.333333;200;351560582;0.02;0.55;0.01;20000;2;3;1552759722;1000;madumnal;0.5;20000;2.94388;0.00222674;2.75719;0.003636;282224;282956;0.042488;./core_1521/sim_sa_sexbias_16_3_2019_180842_320775298
haplodiploid;1;0.45;0.333333;200;332574261;0.02;0.55;0.01;20000;2;3;1552821656;1000;madumnal;0.5;20000;2.93297;0.00345488;2.71897;0.00267445;279031;279816;0.042536;./core_1521/sim_sa_sexbias_17_3_2019_112056_311054018
diploid;1;0.45;0.333333;200;368626061;0.02;0.55;0.01;20000;2;3;1552886170;1000;madumnal;0.5;20000;2.90997;0.00281287;2.73502;0.00235348;273035;273718;0.042472;./core_1521/sim_sa_sexbias_18_3_2019_051610_354247910
diploid;1;0.45;0.333333;200;19442982;0.02;0.55;0.01;20000;2;3;1552759767;1000;madumnal;0.5;20000;2.92445;0.00310981;2.73356;0.00277031;277294;277458;0.042444;./core_1522/sim_sa_sexbias_16_3_2019_180926_990654796
diploid;1;0.45;0.333333;200;196822002;0.02;0.55;0.01;20000;2;3;1552823220;1000;madumnal;0.5;20000;2.89331;0.00245879;2.73581;0.00236297;268388;269058;0.042584;./core_1522/sim_sa_sexbias_17_3_2019_114700_196435213
diploid;1;0.45;0.333333;200;407678;0.02;0.55;0.01;20000;2;3;1552886833;1000;madumnal;0.5;20000;2.92525;0.00284561;2.75289;0.00199105;277192;278188;0.042992;./core_1522/sim_sa_sexbias_18_3_2019_052712_999984848
diploid;1;0.45;0.333333;200;453750952;0.02;0.55;0.01;20000;2;3;1552759940;1000;madumnal;0.5;20000;2.93967;0.00446401;2.72859;0.00271915;281022;281359;0.04292;./core_1523/sim_sa_sexbias_16_3_2019_181220_423891972
haplodiploid;1;0.45;0.333333;200;169713670;0.02;0.55;0.01;20000;2;3;1552823523;1000;padumnal;0.5;20000;2.8137;0.00274289;2.69686;0.00530046;246119;246714;0.042432;./core_1523/sim_sa_sexbias_17_3_2019_115203_169301120
haplodiploid;1;0.45;0.333333;200;866833039;0.02;0.55;0.01;20000;2;3;1552881417;1000;padumnal;0.5;20000;2.8435;0.00515461;2.77011;0.00113712;256040;254913;0.042852;./core_1523/sim_sa_sexbias_18_3_2019_035657_866482330
haplodiploid;1;0.45;0.333333;200;38624646;0.02;0.55;0.01;20000;2;3;1552760007;1000;padumnal;0.5;20000;2.90509;0.00271664;2.74761;0.00219609;272163;273081;0.042444;./core_1524/sim_sa_sexbias_16_3_2019_181327_14919420
haplodiploid;1;0.45;0.333333;200;127462189;0.02;0.55;0.01;20000;2;3;1552819704;1000;padumnal;0.5;20000;2.84606;0.00280268;2.75811;0.00206565;255401;254387;0.042416;./core_1524/sim_sa_sexbias_17_3_2019_104824_126998450
haplodiploid;1;0.45;0.333333;200;420664582;0.02;0.55;0.01;20000;2;3;1552879650;1000;padumnal;0.5;20000;2.87959;0.00499703;2.68901;0.00301256;264068;265901;0.042408;./core_1524/sim_sa_sexbias_18_3_2019_032730_407992576
diploid;1;0.45;0.333333;200;225711309;0.02;0.55;0.01;20000;2;3;1552760046;1000;padumnal;0.5;20000;2.84517;0.00230078;2.66982;0.00227915;255239;255953;0.042472;./core_1525/sim_sa_sexbias_16_3_2019_181406_193107454
diploid;1;0.45;0.333333;200;670691889;0.02;0.55;0.01;20000;2;3;1552819823;1000;padumnal;0.5;20000;2.80555;0.0028532;2.63529;0.00174503;244813;244692;0.042756;./core_1525/sim_sa_sexbias_17_3_2019_105023_649261741
diploid;1;0.45;0.333333;200;88704802;0.02;0.55;0.01;20000;2;3;1552878625;1000;padumnal;0.5;20000;2.88386;0.00193715;2.67168;0.00144834;266594;266170;0.0424;./core_1525/sim_sa_sexbias_18_3_2019_031025_67101172
diploid;1;0.45;0.333333;200;907411893;0.02;0.55;0.01;20000;2;3;1552760095;1000;padumnal;0.5;20000;2.78982;0.00183367;2.66841;0.00141882;240626;240625;0.042412;./core_1526/sim_sa_sexbias_16_3_2019_181455_876240959
diploid;1;0.45;0.333333;200;710148938;0.02;0.55;0.01;20000;2;3;1552804192;1000;padumnal;0.5;20000;2.82754;0.00438004;2.69042;0.0018869;251181;249923;0.042448;./core_1526/sim_sa_sexbias_17_3_2019_062952_709794298
haplodiploid;1;0.45;0.333333;200;729421014;0.02;0.55;0.01;20000;2;3;1552848027;1000;maternal;0.5;20000;3.06584;0.00478319;2.89567;0.00515012;320655;319023;0.044168;./core_1526/sim_sa_sexbias_17_3_2019_184027_729115149
haplodiploid;1;0.45;0.333333;200;794038405;0.02;0.55;0.01;20000;2;3;1552760167;1000;maternal;0.5;20000;3.09047;0.00281509;2.7814;0.00814663;328226;327327;0.044344;./core_1527/sim_sa_sexbias_16_3_2019_181607_793586678
haplodiploid;1;0.45;0.333333;200;781416525;0.02;0.55;0.01;20000;2;3;1552835087;1000;maternal;0.5;20000;3.09287;0.00328322;2.86489;0.00379214;327944;329315;0.044036;./core_1527/sim_sa_sexbias_17_3_2019_150447_759790895
haplodiploid;1;0.45;0.333333;200;518086977;0.02;0.55;0.01;20000;2;3;1552905928;1000;maternal;0.5;20000;3.10149;0.00367491;2.91628;0.00495793;331070;330433;0.045128;./core_1527/sim_sa_sexbias_18_3_2019_104528_517674442
haplodiploid;1;0.45;0.333333;200;278408163;0.02;0.55;0.01;20000;2;3;1552760201;1000;maternal;0.5;20000;3.07012;0.00872785;2.89467;0.00351822;320269;320780;0.04444;./core_1528/sim_sa_sexbias_16_3_2019_181641_246019101
diploid;1;0.45;0.333333;200;462703781;0.02;0.55;0.01;20000;2;3;1552831750;1000;maternal;0.5;20000;3.09723;0.0107487;2.88526;0.00585286;329630;329374;0.045632;./core_1528/sim_sa_sexbias_17_3_2019_140910_462363677
diploid;1;0.45;0.333333;200;10470920;0.02;0.55;0.01;20000;2;3;1552907447;1000;maternal;0.5;20000;3.07068;0.00781102;2.82094;0.00516268;320186;320826;0.043756;./core_1528/sim_sa_sexbias_18_3_2019_111046_991754232
diploid;1;0.45;0.333333;200;688699551;0.02;0.55;0.01;20000;2;3;1552760231;1000;maternal;0.5;20000;3.09874;0.00656982;2.83147;0.00703421;329502;329593;0.046948;./core_1529/sim_sa_sexbias_16_3_2019_181711_661110738
diploid;1;0.45;0.333333;200;302683171;0.02;0.55;0.01;20000;2;3;1552837401;1000;maternal;0.5;20000;3.09593;0.00359707;2.90548;0.00581038;329427;328686;0.044456;./core_1529/sim_sa_sexbias_17_3_2019_154321_281015173
diploid;1;0.45;0.333333;200;537685904;0.02;0.55;0.01;20000;2;3;1552912470;1000;maternal;0.5;20000;3.01155;0.00998663;2.85612;0.00923952;301684;302764;0.045228;./core_1529/sim_sa_sexbias_18_3_2019_123430_516118650
haplodiploid;1;0.45;0.333333;200;720027613;0.02;0.55;0.01;20000;2;3;1552760216;1000;paternal;0.5;20000;2.88425;0.00245564;2.69175;0.0031412;266842;265831;0.042372;./core_1530/sim_sa_sexbias_16_3_2019_181656_719657750
haplodiploid;1;0.45;0.333333;200;301761382;0.02;0.55;0.01;20000;2;3;1552817582;1000;paternal;0.5;20000;2.86273;0.00329519;2.72058;0.00195271;260166;259525;0.042416;./core_1530/sim_sa_sexbias_17_3_2019_101302_301421541
haplodiploid;1;0.45;0.333333;200;463258461;0.02;0.55;0.01;20000;2;3;1552874776;1000;paternal;0.5;20000;2.86381;0.00361271;2.71709;0.00562015;260921;260761;0.042372;./core_1530/sim_sa_sexbias_18_3_2019_020616_462906123
haplodiploid;1;0.45;0.333333;200;489619451;0.02;0.55;0.01;20000;2;3;1552760480;1000;paternal;0.5;20000;2.8638;0.00251909;2.76687;0.00497928;260634;261812;0.04236;./core_1531/sim_sa_sexbias_16_3_2019_182120_456915967
haplodiploid;1;0.45;0.333333;200;330869828;0.02;0.55;0.01;20000;2;3;1552818961;1000;paternal;0.5;20000;2.91985;0.00219925;2.74632;0.00324327;276700;276641;0.042524;./core_1531/sim_sa_sexbias_17_3_2019_103601_330412539
diploid;1;0.45;0.333333;200;695620308;0.02;0.55;0.01;20000;2;3;1552878634;1000;paternal;0.5;20000;2.90956;0.00394215;2.72525;0.00400434;274001;273740;0.042692;./core_1531/sim_sa_sexbias_18_3_2019_031034_673922077
